,Unnamed: 0,Unnamed: 0.1,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
341,341,341,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472260307.jpg,Perfect Sound Whatever,James Acaster,Hardback,4.5,15.34,$,24.0,9781472260307,Biography,dataset/Biography/0000342.jpg,"*The Sunday Times Bestseller* The brand new memoir from James Acaster: cult comedian, bestselling author of Classic Scrapes, undercover cop, receiver of cabbages. PERFECT SOUND WHATEVER is a love letter to the healing power of music, and how one man's obsessive quest saw him defeat the bullshit of one year with the beauty of another. Because that one man is James Acaster, it also includes tales of befouling himself in a Los Angeles steakhouse, stealing a cookie from Clint Eastwood, and giving drunk, unsolicited pep talks to urinating strangers. January, 2017 James Acaster wakes up heartbroken and alone in New York, his relationship over, a day of disastrous meetings leading him to wonder if comedy is really what he wants to be doing any more. A constant comfort in James's life has been music, but he's not listened to anything new for a very long time. Idly browsing 'best of the year' lists, it dawns on him that 2016 may have been a grim year for a lot of reasons, but that it seemed to be an iconic year for music. And so begins a life-changing musical odyssey, as James finds himself desperately seeking solace in the music of 2016, setting himself the task of only listening to music released that year, ending up with 500 albums in his collection. Looking back on this year-long obsession, parallels begin to grow between the music and James's own life: his relationship history, the highs and lows of human connection, residual Christian guilt, and mental health issues that have been bubbling under the surface for years. Some albums are life-changing masterpieces, others are 'Howdilly Doodilly' by Okilly Dokilly, a metalcore album devoted to The Simpsons' character Ned Flanders, but all of them play a part the year that helped James Acaster get his life back on track."
342,342,342,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5961/9781596141100.jpg,Diary of Saint Maria Faustina Kowalska,Saint Maria Faustina Kowalska,Paperback,4.5,9.9,$,,9781596141100,Biography,dataset/Biography/0000343.jpg,"Published and distributed by Marian Press, this bestselling Diary sparked the Divine Mercy Movement and chronicles the message that Jesus, the Divine Mercy, gave to the world through a humble nun. It reminds us to trust in His forgiveness - and as Christ is merciful, so, too, are we instructed to be merciful to others. The trade edition of this title is now in its 30th printing, with more than one million copies distributed worldwide since its release in 1981 in the original Polish edition."
343,343,343,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8440/9781844087198.jpg,The Secret Diaries Of Miss Anne Lister: Vol. 1,Anne Lister,Paperback,4.0,8.91,$,13.9,9781844087198,Biography,dataset/Biography/0000344.jpg,"'Engaging, revealing, at times simply astonishing: Anne Lister's diaries are an indispensable read for anyone interested in the history of gender, sexuality, and the intimate lives of women' SARAH WATERS 'The Lister diaries are the Dead Sea Scrolls of lesbian history; they changed everything. By resurrecting them and editing them with such loving attention and intelligence, Helena Whitbread has earned the gratitude of a whole generation' EMMA DONOGHUE When this volume of Anne Lister's diaries was first published in 1988, it was hailed as a vital piece of lost lesbian history. The editor, Helena Whitbread, had spent years painstakingly researching and transcribing Lister's extensive journals, much of which were written in an elaborate code - what Lister called her 'crypthand', which allowed her to record her life in intimate, and at times, explicit, detail. Until then, Anne Lister's lesbianism had been supressed or hinted at; this was the first time her story had been told. Anne Lister defied the role of nineteenth-century womanhood: she was bold, fiercely independent, a landowner, industrialist, traveller and lesbian - a woman who lived her life on her own terms. '[Anne Lister's] sense of self, and self-awareness, is what makes her modern to us. She was a woman exercising conscious choice. She controlled her cash and her body. At a time when women had to marry, or be looked after by a male relative, and when all their property on marriage passed to their husband, Anne Lister not only dodged the traps of being female, she set up a liaison with another woman that enhanced her own wealth and left both of them free to live as they wished . . . The diaries gave me courage' JEANETTE WINTERSON These diaries include the years 1816-1824. The second volume, continuing Anne's story, THE SECRET DIARIES OF MISS ANNE LISTER: NO PRIEST BUT LOVE, is now available."
344,344,344,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501145254.jpg,My Own Words,Ruth Bader Ginsburg,Paperback,4.0,10.48,$,18.0,9781501145254,Biography,dataset/Biography/0000345.jpg,"""The first book from Ruth Bader Ginsburg since becoming a Supreme Court Justice in 1993--a ... collection of writings and speeches from the woman who has had [an] ... influence on law, women's rights, and popular culture""--"
345,345,345,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408707821.jpg,Calypso,David Sedaris,Paperback,4.0,15.08,$,18.0,9781408707821,Biography,dataset/Biography/0000346.jpg,
346,346,346,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553384772.jpg,The Wolf of Wall Street,Jordan Belfort,Paperback,3.5,12.86,$,18.0,9780553384772,Biography,dataset/Biography/0000347.jpg,"NEW YORK TIMES BESTSELLER • Now a major motion picture directed by Martin Scorsese and starring Leonardo DiCaprio By day he made thousands of dollars a minute. By night he spent it as fast as he could. From the binge that sank a 170-foot motor yacht and ran up a $700,000 hotel tab, to the wife and kids waiting at home and the fast-talking, hard-partying young stockbrokers who called him king, here, in Jordan Belfort’s own words, is the story of the ill-fated genius they called the Wolf of Wall Street. In the 1990s, Belfort became one of the most infamous kingpins in American finance: a brilliant, conniving stock-chopper who led his merry mob on a wild ride out of Wall Street and into a massive office on Long Island. It’s an extraordinary story of greed, power, and excess that no one could invent: the tale of an ordinary guy who went from hustling Italian ices to making hundreds of millions—until it all came crashing down. Praise for The Wolf of Wall Street “Raw and frequently hilarious.”—The New York Times “A rollicking tale of [Jordan Belfort’s] rise to riches as head of the infamous boiler room Stratton Oakmont . . . proof that there are indeed second acts in American lives.”—Forbes “A cross between Tom Wolfe’s The Bonfire of the Vanities and Scorsese’s GoodFellas . . . Belfort has the Midas touch.”—The Sunday Times (London) “Entertaining as pulp fiction, real as a federal indictment . . . a hell of a read.”—Kirkus Reviews"
347,347,347,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7821/9781782115465.jpg,Not My Father's Son,Alan Cumming,Paperback,4.0,9.08,$,12.9,9781782115465,Biography,dataset/Biography/0000348.jpg,"“Equal parts memoir, whodunit, and manual for living . . . a beautifully written, honest look at the forces of blood and bone that make us who we are, and how we make ourselves.” --Neil Gaiman In his unique and engaging voice, the acclaimed actor of stage and screen shares the emotional story of his complicated relationship with his father and the deeply buried family secrets that shaped his life and career. A beloved star of stage, television, and film—“one of the most fun people in show business” (Time magazine)—Alan Cumming is a successful artist whose diversity and fearlessness is unparalleled. His success masks a painful childhood growing up under the heavy rule of an emotionally and physically abusive father—a relationship that tormented him long into adulthood. When television producers in the UK approached him to appear on a popular celebrity genealogy show in 2010, Alan enthusiastically agreed. He hoped the show would solve a family mystery involving his maternal grandfather, a celebrated WWII hero who disappeared in the Far East. But as the truth of his family ancestors revealed itself, Alan learned far more than he bargained for about himself, his past, and his own father. With ribald humor, wit, and incredible insight, Alan seamlessly moves back and forth in time, integrating stories from his childhood in Scotland and his experiences today as a film, television, and theater star. At times suspenseful, deeply moving, and wickedly funny, Not My Father’s Son will make readers laugh even as it breaks their hearts."
348,348,348,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5710/9780571086269.jpg,Ariel,Sylvia Plath,Paperback,4.0,10.43,$,13.9,9780571086269,Biography,dataset/Biography/0000349.jpg,"T. S. Eliot once stated that the supreme poet ""in writing himself, writes his time"". In saying that, he honoured Dante and Shakespeare, but this pithy remark fittingly characterises his own work, including The Ariel Poems, with which he promptly and pointedly responded to the problems of his times. Published with unwavering regularity, a poem a year, the Ariels were composed in the period when Eliot was mainly writing prose; and, like his prose, they reverberated with diverse contemporary issues ranging from the revision of the Book of Common Prayer to the translations of Heidegger to the questions of leadership and populism. In order to highlight the poems' historical specificity, this study seeks to outline the constellations of thought connecting Eliot’s poetry and prose. In addition, it attempts to expose the Ariels’ shared arc of meaning, an unobtrusive incarnational metaphor determining the perspective from which they propose an unorthodox understanding of the epoch— an underlying pattern of thought bringing them together into a conceptually discrete set. This is the first study that both universalizes and historicises the series, striving to disclose the regular without suppressing the random. Approaching the series as a system of orderly disorder, the notion very much at home with chaos theory, it suggests new intellectual contexts, offering interpretations that are either fresh, or significantly reangled."
349,349,349,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5527/9780552779173.jpg,French Children Don't Throw Food,Pamela Druckerman,Paperback,4.0,10.26,$,12.4,9780552779173,Biography,dataset/Biography/0000350.jpg,"The book everyone is talking about: how the French manage to raise well-behaved children, and have a life! Who hasn't noticed how well-behaved French children are, compared to our own? How come French babies sleep through the night? Why do French children happily eat what is put in front of them? How can French mothers chat to their friends while their children play quietly? Why are French mothers more likely to be seen in skinny jeans than tracksuit bottoms?"
350,350,350,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7606/9781760633547.jpg,Journey to Health,Simone Anderson,Paperback,5.0,20.45,$,23.0,9781760633547,Biography,dataset/Biography/0000351.jpg,
351,351,351,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571345151.jpg,I'll Be Gone in the Dark,Michelle McNamara,Paperback,4.0,9.53,$,11.5,9780571345151,Biography,dataset/Biography/0000352.jpg,"THE BASIS FOR THE MAJOR 6-PART HBO® DOCUMENTARY SERIES #1 NEW YORK TIMES BESTSELLER A BEST BOOK OF THE YEAR: Washington Post | Maureen Corrigan, NPR | Paste | Seattle Times | Entertainment Weekly | Esquire | Slate | Buzzfeed | Jezebel | Philadelphia Inquirer | Publishers Weekly | Kirkus Reviews | Library Journal | Bustle Winner of the Goodreads Choice Awards for Nonfiction | Anthony Award Winner | SCIBA Book Award Winner | Finalist for the Edgar Award for Best Fact Crime | Longlisted for the Carnegie Medal for Excellence The haunting true story of the elusive serial rapist turned murderer who terrorized California during the 70s and 80s, and of the gifted journalist who died tragically while investigating the case—which was solved in April 2018. The haunting true story of the elusive serial rapist turned murderer who terrorized California during the 70s and 80s, and of the gifted journalist who died tragically while investigating the case—which was solved in April 2018. Introduction by Gillian Flynn • Afterword by Patton Oswalt “A brilliant genre-buster.... Propulsive, can’t-stop-now reading.” —Stephen King For more than ten years, a mysterious and violent predator committed fifty sexual assaults in Northern California before moving south, where he perpetrated ten sadistic murders. Then he disappeared, eluding capture by multiple police forces and some of the best detectives in the area. Three decades later, Michelle McNamara, a true crime journalist who created the popular website TrueCrimeDiary.com, was determined to find the violent psychopath she called ""the Golden State Killer."" Michelle pored over police reports, interviewed victims, and embedded herself in the online communities that were as obsessed with the case as she was. I’ll Be Gone in the Dark—the masterpiece McNamara was writing at the time of her sudden death—offers an atmospheric snapshot of a moment in American history and a chilling account of a criminal mastermind and the wreckage he left behind. It is also a portrait of a woman’s obsession and her unflagging pursuit of the truth. Utterly original and compelling, it has been hailed as a modern true crime classic—one which fulfilled Michelle's dream: helping unmask the Golden State Killer."
352,352,352,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473661233.jpg,Natives,Akala,Paperback,4.5,7.7,$,11.4,9781473661233,Biography,dataset/Biography/0000353.jpg,This book provides a strikingly original explanation of the Britain's treatment of sovereignty and native title in its Australasian colonies.
353,353,353,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9116/9781911617044.jpg,Maybe You Should Talk to Someone,Lori Gottlieb,Paperback,4.5,17.14,$,21.1,9781911617044,Biography,dataset/Biography/0000354.jpg,"""From a New York Timesbest-selling writer, psychotherapist, and advice columnist, a brilliant and surprising new book that takes us behind the scenes of a therapist's world--where her patients are in crisis (and so is she)""--"
354,354,354,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9120/9781912023387.jpg,The Unexpected Joy of Being Sober,Catherine Gray,Paperback,4.5,8.43,$,12.4,9781912023387,Biography,dataset/Biography/0000355.jpg,"The long-awaited sequel to THE UNEXPECTED JOY OF BEING SOBER - the Sunday Times bestseller 'Exquisite' - Fearne Cotton 'A paean to the longer-term pleasures of staying booze-free' - The Guardian 'The kind of book that changes lives, and very possibly saves them' - The Lancet Psychiatry 'A reflective, raw and riveting read. A beautiful book on what it takes to root for yourself' - Emma Gannon, Ctrl Alt Delete 'No other author writes about sober living with as much warmth or emotional range as Catherine Gray. Her deep insight into the subtle psychologies of drinking, and of life, means that everything she writes is both utterly relatable and stretches our minds. Hers is a rare wisdom.' - Dr Richard Piper, CEO, Alcohol Change UK What's it like to give up drinking forever? We know now that being teetotal for one, three, even twelve months brings surprising joys and a recharged body... but nothing has been written about going years deep into being alcohol-free. As Catherine Gray, author of runaway bestseller The Unexpected Joy of Being Sober, streaks towards a decade sober, she explores this uncharted territory in her trademark funny, disruptive and warm way. This is a must-read for anyone sober-curious, whether they've put down the bottle yet or not. Praise for The Unexpected Joy of Being Sober: 'Fascinating' - Bryony Gordon 'Truthful, modern and real' - Stylist 'Brave, witty and brilliantly written' - Marie Claire 'Gray's tale of going sober is uplifting and inspiring' - Evening Standard 'Not remotely preachy' - Sunday Times 'Jaunty, shrewd and convincing' - Sunday Telegraph 'Admirably honest, light, bubbly and remarkably rarely annoying' - Guardian 'An empathetic, warm and hilarious tale from a hugely likeable human' - The Lancet Psychiatry"
355,355,355,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3855/9780385523394.jpg,Orange Is the New Black,Piper Kerman,Paperback,3.5,10.9,$,16.0,9780385523394,Biography,dataset/Biography/0000356.jpg,"#1 NEW YORK TIMES BESTSELLER • NOW A NETFLIX ORIGINAL SERIES With a career, a boyfriend, and a loving family, Piper Kerman barely resembles the reckless young woman who delivered a suitcase of drug money ten years before. But that past has caught up with her. Convicted and sentenced to fifteen months at the infamous federal correctional facility in Danbury, Connecticut, the well-heeled Smith College alumna is now inmate #11187–424—one of the millions of people who disappear “down the rabbit hole” of the American penal system. From her first strip search to her final release, Kerman learns to navigate this strange world with its strictly enforced codes of behavior and arbitrary rules. She meets women from all walks of life, who surprise her with small tokens of generosity, hard words of wisdom, and simple acts of acceptance. Heartbreaking, hilarious, and at times enraging, Kerman’s story offers a rare look into the lives of women in prison—why it is we lock so many away and what happens to them when they’re there. Praise for Orange Is the New Black “Fascinating . . . The true subject of this unforgettable book is female bonding and the ties that even bars can’t unbind.”—People (four stars) “I loved this book. It’s a story rich with humor, pathos, and redemption. What I did not expect from this memoir was the affection, compassion, and even reverence that Piper Kerman demonstrates for all the women she encountered while she was locked away in jail. I will never forget it.”—Elizabeth Gilbert, author of Eat, Pray, Love “This book is impossible to put down because [Kerman] could be you. Or your best friend. Or your daughter.”—Los Angeles Times “Moving . . . transcends the memoir genre’s usual self-centeredness to explore how human beings can always surprise you.”—USA Today “It’s a compelling awakening, and a harrowing one—both for the reader and for Kerman.”—Newsweek"
356,356,356,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447282730.jpg,Alone on the Wall,Alex Honnold,Paperback,4.0,7.57,$,11.4,9781447282730,Biography,dataset/Biography/0000357.jpg,"Including two new chapters on Alex Honnold’s free solo ascent of the iconic 3,000-foot El Capitan in Yosemite National Park. On June 3rd, 2017, Alex Honnold became the first person to free solo Yosemite's El Capitan—to scale the wall without rope, a partner, or any protective gear—completing what was described as ""the greatest feat of pure rock climbing in the history of the sport"" (National Geographic) and ""one of the great athletic feats of any kind, ever"" (New York Times). Already one of the most famous adventure athletes in the world, Honnold has now been hailed as ""the greatest climber of all time"" (Vertical magazine). Alone on the Wall recounts the most astonishing achievements of Honnold’s extraordinary life and career, brimming with lessons on living fearlessly, taking risks, and maintaining focus even in the face of extreme danger. Now Honnold tells, for the first time and in his own words, the story of his 3 hours and 56 minutes on the sheer face of El Cap, which Outside called ""the moon landing of free soloing…a generation-defining climb. Bad ass and beyond words…one of the pinnacle sporting moments of all time."""
357,357,357,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8440/9781844089154.jpg,Mom and Me and Mom,Maya Angelou,Paperback,4.0,6.73,$,11.4,9781844089154,Biography,dataset/Biography/0000358.jpg,"NEW YORK TIMES BESTSELLER • A moving memoir about the legendary author’s relationship with her own mother. Emma Watson’s Our Shared Shelf Book Club Pick! The story of Maya Angelou’s extraordinary life has been chronicled in her multiple bestselling autobiographies. But now, at last, the legendary author shares the deepest personal story of her life: her relationship with her mother. For the first time, Angelou reveals the triumphs and struggles of being the daughter of Vivian Baxter, an indomitable spirit whose petite size belied her larger-than-life presence—a presence absent during much of Angelou’s early life. When her marriage began to crumble, Vivian famously sent three-year-old Maya and her older brother away from their California home to live with their grandmother in Stamps, Arkansas. The subsequent feelings of abandonment stayed with Angelou for years, but their reunion, a decade later, began a story that has never before been told. In Mom & Me & Mom, Angelou dramatizes her years reconciling with the mother she preferred to simply call “Lady,” revealing the profound moments that shifted the balance of love and respect between them. Delving into one of her life’s most rich, rewarding, and fraught relationships, Mom & Me & Mom explores the healing and love that evolved between the two women over the course of their lives, the love that fostered Maya Angelou’s rise from immeasurable depths to reach impossible heights. Praise for Mom & Me & Mom “Mom & Me & Mom is delivered with Angelou’s trademark good humor and fierce optimism. If any resentments linger between these lines, if lives are partially revealed without all the bitter details exposed, well, that is part of Angelou’s forgiving design. As an account of reconciliation, this little book is just revealing enough, and pretty irresistible.”—The Washington Post “Moving . . . a remarkable portrait of two courageous souls.”—People “[The] latest, and most potent, of her serial autobiographies . . . [a] tough-minded, tenderhearted addition to Angelou’s spectacular canon.”—Elle “Mesmerizing . . . Angelou has a way with words that can still dazzle us, and with her mother as a subject, Angelou has a near-perfect muse and mystery woman.”—Essence"
358,358,358,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4165/9781416511656.jpg,The Rose that Grew from Concrete,Tupac Shakur,Paperback,4.5,7.83,$,11.4,9781416511656,Biography,dataset/Biography/0000359.jpg,"A collection of verse by the late hip-hop star Tupac Shakur includes more than one hundred poems confronting such wide-ranging topics as poverty, motherhood, Van Gogh, and Mandela."
359,359,359,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7821/9781782119258.jpg,Dreams From My Father,Barack Obama,Paperback,4.0,9.86,$,11.4,9781782119258,Biography,dataset/Biography/0000360.jpg,"#1 NEW YORK TIMES BESTSELLER • ONE OF ESSENCE’S 50 MOST IMPACTFUL BLACK BOOKS OF THE PAST 50 YEARS In this iconic memoir of his early days, Barack Obama “guides us straight to the intersection of the most serious questions of identity, class, and race” (The Washington Post Book World). “Quite extraordinary.”—Toni Morrison In this lyrical, unsentimental, and compelling memoir, the son of a black African father and a white American mother searches for a workable meaning to his life as a black American. It begins in New York, where Barack Obama learns that his father—a figure he knows more as a myth than as a man—has been killed in a car accident. This sudden death inspires an emotional odyssey—first to a small town in Kansas, from which he retraces the migration of his mother’s family to Hawaii, and then to Kenya, where he meets the African side of his family, confronts the bitter truth of his father’s life, and at last reconciles his divided inheritance. Praise for Dreams from My Father “Beautifully crafted . . . moving and candid . . . This book belongs on the shelf beside works like James McBride’s The Color of Water and Gregory Howard Williams’s Life on the Color Line as a tale of living astride America’s racial categories.”—Scott Turow “Provocative . . . Persuasively describes the phenomenon of belonging to two different worlds, and thus belonging to neither.”—The New York Times Book Review “Obama’s writing is incisive yet forgiving. This is a book worth savoring.”—Alex Kotlowitz, author of There Are No Children Here “One of the most powerful books of self-discovery I’ve ever read, all the more so for its illuminating insights into the problems not only of race, class, and color, but of culture and ethnicity. It is also beautifully written, skillfully layered, and paced like a good novel.”—Charlayne Hunter-Gault, author of In My Place “Dreams from My Father is an exquisite, sensitive study of this wonderful young author’s journey into adulthood, his search for community and his place in it, his quest for an understanding of his roots, and his discovery of the poetry of human life. Perceptive and wise, this book will tell you something about yourself whether you are black or white.”—Marian Wright Edelman"
360,360,360,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060987466.jpg,Long Hard Road Out Of Hell,Marilyn Manson,Paperback,4.0,14.72,$,19.1,9780060987466,Biography,dataset/Biography/0000361.jpg,"The best-selling autobiography of America’s most controversial celebrity icon, Marilyn Manson (with a bonus chapter not in the hardcover). In his twenty-nine years, rock idol Manson has experienced more than most people have (or would want to) in a lifetime. Now, in his shocking and candid memoir, he takes readers from backstage to gaol cells, from recording studios to emergency rooms, from the pit of despair to the top of the charts, and recounts his metamorphosis from a frightened Christian schoolboy into the most feared and revered music superstar in the country. Illustrated with dozens of exclusive photographs and featuring a behind-the-scenes account of his headline-grabbing Dead to the World tour."
361,361,361,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140455168.jpg,The Twelve Caesars,Suetonius,Paperback,4.0,10.99,$,13.9,9780140455168,Biography,dataset/Biography/0000362.jpg,"From the bestselling author of SPQR: A History of Ancient Rome, the fascinating story of how images of Roman autocrats have influenced art, culture, and the representation of power for more than 2,000 years What does the face of power look like? Who gets commemorated in art and why? And how do we react to statues of politicians we deplore? In this book—against a background of today’s “sculpture wars”—Mary Beard tells the story of how for more than two millennia portraits of the rich, powerful, and famous in the western world have been shaped by the image of Roman emperors, especially the “Twelve Caesars,” from the ruthless Julius Caesar to the fly-torturing Domitian. Twelve Caesars asks why these murderous autocrats have loomed so large in art from antiquity and the Renaissance to today, when hapless leaders are still caricatured as Neros fiddling while Rome burns. Beginning with the importance of imperial portraits in Roman politics, this richly illustrated book offers a tour through 2,000 years of art and cultural history, presenting a fresh look at works by artists from Memling and Mantegna to the nineteenth-century American sculptor Edmonia Lewis, as well as by generations of weavers, cabinetmakers, silversmiths, printers, and ceramicists. Rather than a story of a simple repetition of stable, blandly conservative images of imperial men and women, Twelve Caesars is an unexpected tale of changing identities, clueless or deliberate misidentifications, fakes, and often ambivalent representations of authority. From Beard’s reconstruction of Titian’s extraordinary lost Room of the Emperors to her reinterpretation of Henry VIII’s famous Caesarian tapestries, Twelve Caesars includes fascinating detective work and offers a gripping story of some of the most challenging and disturbing portraits of power ever created. Published in association with the Center for Advanced Study in the Visual Arts, National Gallery of Art, Washington, DC"
362,362,362,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3995/9780399594496.jpg,Trump: The Art of the Deal,Donald J Trump,Paperback,3.5,12.48,$,17.0,9780399594496,Biography,dataset/Biography/0000363.jpg,"President Donald J. Trump lays out his professional and personal worldview in this classic work—a firsthand account of the rise of America’s foremost deal-maker. “I like thinking big. I always have. To me it’s very simple: If you’re going to be thinking anyway, you might as well think big.”—Donald J. Trump Here is Trump in action—how he runs his organization and how he runs his life—as he meets the people he needs to meet, chats with family and friends, clashes with enemies, and challenges conventional thinking. But even a maverick plays by rules, and Trump has formulated time-tested guidelines for success. He isolates the common elements in his greatest accomplishments; he shatters myths; he names names, spells out the zeros, and fully reveals the deal-maker’s art. And throughout, Trump talks—really talks—about how he does it. Trump: The Art of the Deal is an unguarded look at the mind of a brilliant entrepreneur—the ultimate read for anyone interested in the man behind the spotlight. Praise for Trump: The Art of the Deal “Trump makes one believe for a moment in the American dream again.”—The New York Times “Donald Trump is a deal maker. He is a deal maker the way lions are carnivores and water is wet.”—Chicago Tribune “Fascinating . . . wholly absorbing . . . conveys Trump’s larger-than-life demeanor so vibrantly that the reader’s attention is instantly and fully claimed.”—Boston Herald “A chatty, generous, chutzpa-filled autobiography.”—New York Post"
363,363,363,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471159282.jpg,It Gets Worse,Shane Dawson,Paperback,4.5,10.14,$,16.0,9781471159282,Biography,dataset/Biography/0000364.jpg,"THE INSTANT #1 NEW YORK TIMES BESTSELLER New York Times bestselling author Shane Dawson returns with another highly entertaining and uproariously funny essay collection, chronicling a mix of real life moments both extraordinary and mortifying, yet always full of heart. Shane Dawson shared some of his best and worst experiences in I Hate Myselfie, the critically acclaimed book that secured his place as a gifted humorist and keen observer of millennial culture. Fans felt as though they knew him after devouring the New York Times, Publishers Weekly, Los Angeles Times, and Wall Street Journal bestseller. They were right… almost. In this new collection of original personal essays, Shane goes even deeper, sharing never-before-revealed stories from his life, giving readers a no-holds-barred look at moments both bizarre and relatable, from cult-like Christian after-school activities, dressing in drag, and losing his virginity, to hiring a psychic, clashes with celebrities, and coming to terms with his bisexuality. Every step of the way, Shane maintains his signature brand of humor, proving that even the toughest breaks can be funny when you learn to laugh at yourself. This is Let's Pretend This Never Happened and Running With Scissors for the millennial generation: an inspiring, intelligent, and brutally honest collection of true stories by a YouTube sensation-turned one of the freshest new voices out there."
364,364,364,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2307/9780230739468.jpg,Love Letters of Great Men,Ursula Doyle,Hardback,3.5,10.54,$,16.0,9780230739468,Biography,dataset/Biography/0000365.jpg,"From the private papers of Mark Twain and Mozart to those of Robert Browning and Nelson, Love Letters of Great Men collects together some of the most romantic letters in history. For some of these great men, love is a ‘delicious poison’ (William Congreve); for others, ‘a nice soft wife on a sofa with good fire, & books & music’ (Charles Darwin). Love can scorch like the heat of the sun (Henry VIII), or penetrate the depths of one’s heart like a cooling rain (Flaubert). Every shade of love is here, from the exquisite eloquence of Oscar Wilde and the simple devotion of Robert Browning, to the wonderfully modern misery of the Roman Pliny the Younger, losing himself in work to forget how much he misses his beloved wife, Calpurnia. Taken together, these Love Letters of Great Men show that perhaps men haven’t changed so very much over the last 2,000 years; passion, jealousy, hope and longing are all represented here – as is the simple pleasure of sending a letter to, and receiving one from, the person you love most."
365,365,365,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846044830.jpg,"Without You, There Is No Us",Suki Kim,Paperback,4.0,9.21,$,11.4,9781846044830,Biography,dataset/Biography/0000366.jpg,"A haunting account of teaching English to the sons of North Korea's ruling class during the last six months of Kim Jong-il's reign Every day, three times a day, the students march in two straight lines, singing praises to Kim Jong-il and North Korea: Without you, there is no motherland. Without you, there is no us. It is a chilling scene, but gradually Suki Kim, too, learns the tune and, without noticing, begins to hum it. It is 2011, and all universities in North Korea have been shut down for an entire year, the students sent to construction fields—except for the 270 students at the all-male Pyongyang University of Science and Technology (PUST), a walled compound where portraits of Kim Il-sung and Kim Jong-il look on impassively from the walls of every room, and where Suki has gone undercover as a missionary and a teacher. Over the next six months, she will eat three meals a day with her young charges and struggle to teach them English, all under the watchful eye of the regime. Life at PUST is lonely and claustrophobic, especially for Suki, whose letters are read by censors and who must hide her notes and photographs not only from her minders but from her colleagues—evangelical Christian missionaries who don't know or choose to ignore that Suki doesn't share their faith. As the weeks pass, she is mystified by how easily her students lie, unnerved by their obedience to the regime. At the same time, they offer Suki tantalizing glimpses of their private selves—their boyish enthusiasm, their eagerness to please, the flashes of curiosity that have not yet been extinguished. She in turn begins to hint at the existence of a world beyond their own—at such exotic activities as surfing the Internet or traveling freely and, more dangerously, at electoral democracy and other ideas forbidden in a country where defectors risk torture and execution. But when Kim Jong-il dies, and the boys she has come to love appear devastated, she wonders whether the gulf between her world and theirs can ever be bridged. Without You, There Is No Us offers a moving and incalculably rare glimpse of life in the world's most unknowable country, and at the privileged young men she calls ""soldiers and slaves."""
